place,rating,nickname,review,visited
이마트 광산점,3.5,Patrickahn0312,친절함,2020.09.03
이마트 광산점,5,smj****,감사합니다!!,2020.09.03
이마트 광산점,4.5,Jjini,좋아요,2020.09.02
이마트 광산점,4.5,jin****,좋아요,2020.09.02
이마트 광산점,5,달콩이,가깝고 종류도 많고 싸고 편해요,2020.09.02
이마트 광산점,4,려원맘,굿,2020.09.02
이마트 광산점,4,ㄴㅏ능ㄴㅏㄷ ㅏ,#광산점 #이마트 # 엄마랑장보기,2020.09.01
이마트 광산점,3,다둥맘82 신창동,맛있는 호떡,2020.09.01
이마트 광산점,5,달콩이,노브랜드많아서 저렴해요,2020.09.01
이마트 광산점,5,jjj****,좋아요,2020.08.31
이마트 광산점,5,묘기님,좋아요,2020.08.31
이마트 광산점,5,sj9****,좋아요,2020.08.31
이마트 광산점,4,292****,이마트 너무 맛나요ㅎㅎㅎ,2020.08.30
이마트 광산점,4,프리스타일,다양하고  저렴하고/,2020.08.30
이마트 광산점,4.5,물뿌리개,이번에 가니 노브랜드 냉동제품 많아져서 좋았어요,2020.08.30
이마트 광산점,5,sss****,노브랜드 상품코너 준비중인가봐요. 기대할께요,2020.08.29
이마트 광산점,5,꾸우,오늘도 잘구매하고 갑니다사회적거리두기3단계 직전인것 맞냐며사람이 많아 캐셔분이 힘드시다고 하시던데힘내세요...파이팅!!,2020.08.28
이마트 광산점,3,kyd****,ㅎㅌ,2020.08.28
이마트 광산점,5,dga****,주말대비 장보러갔어요..,2020.08.28
이마트 봉선점,4,bpt****,쇼핑하기 편리해요 ㅋ,2020.09.24
이마트 봉선점,4,오다,즐거운하루대박나세요,2020.09.24
이마트 봉선점,5,지니맘,친절.신선식품최고,2020.09.23
이마트 봉선점,5,20t****,좋아요 항상 잘 이용하고 있습니다,2020.09.23
이마트 봉선점,5,j33****,😀,2020.09.22
이마트 봉선점,5,yan****,직원분들이 친절하셨어요 :),2020.09.22
이마트 봉선점,5,꼬미,편리해요,2020.09.22
이마트 봉선점,5,kp9****,좋아요,2020.09.22
이마트 봉선점,5,hpj****,멋지지,2020.09.22
이마트 봉선점,3.5,non****,좋아요,2020.09.21
이마트 봉선점,5,이레네,저렴하고 깨끗해요..  특히 저녁에 가면대박,2020.09.21
이마트 봉선점,4.5,wdh****,ㅡ,2020.09.20
이마트 봉선점,4,APRIL Kim,좋아요,2020.09.20
이마트 봉선점,5,율율,굿,2020.09.20
이마트 봉선점,4.5,깜두누나,조아용,2020.09.20
이마트 봉선점,5,ohm****,만족합니다 만족합니다,2020.09.20
이마트 봉선점,4,잘댕겨요,저렴하네요,2020.09.20
이마트 봉선점,5,곧이면,자주가는곳,2020.09.20
이마트 봉선점,3,sa9****,명절이다가오니사야할것많아서이마트갔다가사고싶은거 제대로믿고삽니다,2020.09.19
이마트 봉선점,5,쫑아,잘 쓰겠습니다 감사합니다 ㅋㅋ,2020.09.19
이마트 봉선점,5,rey****,자주이용해요,2020.09.19
이마트 봉선점,4,손옥남,행사해서 저렴하게 구입했어요^^,2020.09.19
이마트 봉선점,5,hyu****,좋아요,2020.09.18
이마트 봉선점,5,yyy,코렐 세일~,2020.09.18
이마트 봉선점,5,오드리햅번,조아요,2020.09.18
이마트 봉선점,4.5,EYESMINDS,이마트 숙성 초밥 맛잇어요,2020.09.17
이마트 봉선점,4.5,HAPPY Sunflowers,일찍 방문~,2020.09.17
이마트 봉선점,5,허수아비,좋아합니다,2020.09.17
이마트 봉선점,5,오드리햅번,집앞마트 편해요,2020.09.17
이마트 봉선점,5,punch,이마트 이니스프리엄청 친절해요!!!,2020.09.16
이마트 봉선점,5,yyy,호홍,2020.09.15
이마트 봉선점,5,저장하는,감사합니다,2020.09.15
이마트 봉선점,4.5,항아,좋아요. 종종 가는 곳입니다.,2020.09.15
이마트 봉선점,3,hoh****,좋아요.,2020.09.14
이마트 봉선점,5,ymymlol,좋아요 좋아요 좋아요,2020.09.14
이마트 봉선점,5,ymymlol,좋아요,2020.09.12
이마트 봉선점,5,ymymlol,좋아요 싼거 잘 골랐어요,2020.09.12
이마트 봉선점,5,녕현,좋슴당,2020.09.12
이마트 봉선점,5,hyog,다른 지점들 보다 신선해요!!,2020.09.12
이마트 봉선점,3,sa9****,장마가심해서야채가격급등시장도 남나비쌈가기힘든시기대형마트는 적은양구매도가능,2020.09.12
이마트 봉선점,3,sa9****,일주일치생필품식료품자을보러가기조은곳,2020.09.12
이마트 봉선점,5,top****,친절하고 좋아요~~ㅎㅎ,2020.09.12
이마트 봉선점,5,top****,가깝고 좋아요~~ㅎㅎ,2020.09.12
이마트 봉선점,5,치즈마요,친절하고 매장에 물건도 많고 좋아요,2020.09.12
이마트 봉선점,4.5,lsy****,좋아요,2020.09.12
이마트 봉선점,5,yyy,굿굿,2020.09.12
이마트 봉선점,4.5,gok****,좋아요,2020.09.12
이마트 봉선점,5,희망이Hope,신선하고 좋아요,2020.09.12
이마트 봉선점,5,yyy,좋아요이옹,2020.09.12
이마트 봉선점,4,잘될,좋아요,2020.09.12
이마트 봉선점,4,지지맘,#봉선동 이마트,2020.09.12
이마트 봉선점,4,APRIL Kim,좋아요,2020.09.11
이마트 봉선점,5,어리버리서애쿄,^^,2020.09.11
이마트 봉선점,5,션,좋은 상품이 많아요.,2020.09.10
이마트 봉선점,5,ymymlol,좋아요 좋아요 좋아요 좋아요,2020.09.09
이마트 봉선점,4,wnd****,조아요 맘에 들어욘,2020.09.09
이마트 봉선점,5,션,종류가 많아요.,2020.09.09
이마트 봉선점,4.5,션,여러가지 물건이 있어요.,2020.09.08
이마트 봉선점,5,어리버리서애쿄,^^,2020.09.08
이마트 봉선점,4,non****,좋아요,2020.09.07
이마트 봉선점,4.5,cry****,굿,2020.09.07
이마트 봉선점,5,yyy,굿굿 ㅎㅎ,2020.09.06
이마트 봉선점,5,밍밍이,이마트 최고에용,2020.09.06
이마트 봉선점,5,Ji Ming,"사람 북적이지만, 항목들도 많고 좋네요",2020.09.06
이마트 봉선점,4,seo****,좋아요,2020.09.06
이마트 봉선점,4.5,이야호옷,좋아요,2020.09.05
이마트 봉선점,4,룰루랄랄,좋아요,2020.09.05
이마트 봉선점,3.5,sa9****,언제나국민들이 안심할수있는 상품준비해주시고할인행사잘하셔서친근하게 다가갈수있는마트,2020.09.05
이마트 봉선점,5,aro****,과일도 맛있고 예전보다 야채랑 신선해졌습니다.,2020.09.05
이마트 봉선점,5,별,쾌적해요,2020.09.05
이마트 봉선점,4,라온사랑,👍👍👍,2020.09.05
이마트 봉선점,3.5,라온사랑,👍👍👍,2020.09.05
이마트 봉선점,4,희망,잘 이용하고 있어요,2020.09.04
이마트 봉선점,5,yyy,새우마시쪙,2020.09.04
이마트 봉선점,4,tls****,좋아요 세일 많이 주탁드립니다,2020.09.03
이마트 봉선점,5,션,질이 좋습니다.,2020.09.03
이마트 봉선점,4.5,션,종류가 많습니다.,2020.09.03
이마트 봉선점,5,션,신선한 고기가 많아요.,2020.09.03
이마트 봉선점,3.5,333****,좋아요,2020.09.03
이마트 봉선점,4.5,천국세상,😋☺😒😔😵😳,2020.09.02
이마트 봉선점,5,j33****,😀,2020.09.02
이마트 봉선점,4,ymymlol,좋아요 좋아요 좋아요,2020.09.01
이마트 봉선점,3.5,ki3****,물건많아요,2020.09.01
이마트 봉선점,3.5,APRIL Kim,좋아요,2020.08.31
이마트 봉선점,5,아로미,친절해요,2020.08.31
이마트 봉선점,5,천사주니,가깝고 다양하고  좋아요,2020.08.31
이마트 봉선점,5,mij****,다양하게 많이 있어요,2020.08.31
이마트 봉선점,5,san****,이마트 행사 많아서 좋아요,2020.08.30
이마트 봉선점,5,wnd****,봉선동 이마트 조아용,2020.08.30
이마트 봉선점,3,sa9****,많은물건을저렴하게누구도생각지못한가격싱싱한계절상품들,2020.08.30
이마트 봉선점,5,서하린빠,좋아요,2020.08.30
이마트 봉선점,5,션,제품이 많아요.,2020.08.29
이마트 봉선점,5,몽구,잘 이용합니다  ~~,2020.08.29
이마트 봉선점,3.5,달래,물건이다야하지만 구조가복잡해요,2020.08.28
이마트 봉선점,3.5,APRIL Kim,좋아요,2020.08.28
이마트 봉선점,3.5,Sera,과소비,2020.08.28
이마트 봉선점,3,APRIL Kim,좋아요,2020.08.28
이마트 봉선점,3,나나,그냥 집에서 가까워서 갑니다물건은 광천 이마트가 더 많죠,2020.08.28
이마트 봉선점,4,non****,좋아요,2020.08.28
이마트 봉선점,4,fee****,.,2020.08.28
홈플러스 광주하남점,4,강변애,오늘2000원 할인받았네...,2020.09.24
홈플러스 광주하남점,5,smj****,감사합니다,2020.09.21
홈플러스 광주하남점,4.5,you****,싸고 좋아요. 만족해요.,2020.09.21
홈플러스 광주하남점,4.5,jsm****,#광주하남 #홈플러스 다양한 물건이 있어요!!,2020.09.21
홈플러스 광주하남점,5,DyoongS2,과자 종류 많아서 좋음!!,2020.09.21
홈플러스 광주하남점,5,마초쥬쥬,물건많음,2020.09.20
홈플러스 광주하남점,5,ugs****,커피테이크아웃 했는데 맛있어요,2020.09.20
홈플러스 광주하남점,5,ebw****,물건마나서조아요,2020.09.20
홈플러스 광주하남점,4.5,you****,만족합니다.,2020.09.20
홈플러스 광주하남점,5,woo****,맛있는거 진짜 많아요ㅠㅠ 다 사고 싶어요,2020.09.19
홈플러스 광주하남점,4,종관민정맘,좋아요,2020.09.19
홈플러스 광주하남점,5,러블리심,굳뜨,2020.09.18
홈플러스 광주하남점,5,왕빛나,즐거운 하루 보내세요 대박나세요,2020.09.18
홈플러스 광주하남점,5,viere,#홈플러스광주하남점,2020.09.18
홈플러스 광주하남점,5,왕빛나,즐거운 하루 보내세요 대박나세요,2020.09.18
홈플러스 광주하남점,4.5,Jjini,좋아요,2020.09.18
홈플러스 광주하남점,5,한얼한결,좋아요,2020.09.18
홈플러스 광주하남점,4,의인,굳,2020.09.17
홈플러스 광주하남점,4.5,샘물,좋아요,2020.09.17
홈플러스 광주하남점,4.5,무지개,굳,2020.09.17
홈플러스 광주하남점,4.5,you****,싸고 좋아요.,2020.09.17
홈플러스 광주하남점,5,왕빛나,즐거운 하루 보내세요 대박이다,2020.09.17
홈플러스 광주하남점,3,될지어다,로제 사롱,2020.09.16
홈플러스 광주하남점,5,김미정원장,샐러드 채소 신선 하내요,2020.09.16
홈플러스 광주하남점,5,바람신,가끔가는데 좋은것같아요,2020.09.16
홈플러스 광주하남점,4,마리모모,굿,2020.09.15
홈플러스 광주하남점,4,내가그린그림,좋아요,2020.09.15
홈플러스 광주하남점,3.5,pgn****,가까워서 자주 이용합니다 냉동 식품 간편 요리는 최고 홈플최고,2020.09.15
홈플러스 광주하남점,5,aye****,오우 만족합니당ㅎㅎ조아영,2020.09.14
홈플러스 광주하남점,3,왕눈이,옷사러갔다가 먹을것만 구입했어요~굿,2020.09.14
홈플러스 광주하남점,3.5,현빈,굿,2020.09.14
홈플러스 광주하남점,4.5,loh****,상품권 있어서 쇼핑했어요,2020.09.14
홈플러스 광주하남점,4.5,you****,좋아요. 좋아요.,2020.09.14
홈플러스 광주하남점,4.5,you****,가까워서 좋아요.,2020.09.14
홈플러스 광주하남점,4,wng****,좋아요조항요,2020.09.13
홈플러스 광주하남점,4,loh****,좋아요,2020.09.12
홈플러스 광주하남점,4.5,goo****,괜찮아요,2020.09.12
홈플러스 광주하남점,4.5,you****,좋아요. 좋아요.,2020.09.12
홈플러스 광주하남점,4,you****,만족합니다.,2020.09.12
홈플러스 광주하남점,5,you****,좋아요. 만족합니다.,2020.09.12
홈플러스 광주하남점,3,coo****,.,2020.09.12
홈플러스 광주하남점,2.5,늘보름달,좋아요좋아요,2020.09.11
홈플러스 광주하남점,5,졍,굿,2020.09.11
홈플러스 광주하남점,5,영은선맘,저렴해요,2020.09.10
홈플러스 광주하남점,4,아이러브커피,깨읏~,2020.09.10
홈플러스 광주하남점,5,guq****,굿,2020.09.10
홈플러스 광주하남점,2,jek****,굿,2020.09.09
홈플러스 광주하남점,5,kjb****,♡♡♡♡♡,2020.09.08
홈플러스 광주하남점,4.5,내가그린그림,바지 싸게 잘 샀어요~~,2020.09.08
홈플러스 광주하남점,4.5,내가그린그림,가까운 곳에 있어서 정말 좋아요~^_^,2020.09.08
홈플러스 광주하남점,4.5,chi****,좋아요,2020.09.07
홈플러스 광주하남점,5,영은선맘,할인좋아요,2020.09.07
홈플러스 광주하남점,4.5,dud****,좋아요~~^^,2020.09.07
홈플러스 광주하남점,3,아라가람,m,2020.09.06
홈플러스 광주하남점,3.5,슈슈꼬꼬마,좋아요,2020.09.06
홈플러스 광주하남점,2,ramon d,애호박도 없고 절단무도 없고 찾는 식품이 한두개씩 없네요,2020.09.06
홈플러스 광주하남점,4,여나연뚜사랑,좋아요.,2020.09.06
홈플러스 광주하남점,5,임용기,굿,2020.09.06
홈플러스 광주하남점,3.5,별님쌤,좋아요,2020.09.05
홈플러스 광주하남점,5,juy****,.,2020.09.05
홈플러스 광주하남점,3,초코베베,좋아요,2020.09.04
홈플러스 광주하남점,5,guq****,굿,2020.09.04
홈플러스 광주하남점,4.5,582****,좋아요,2020.09.04
홈플러스 광주하남점,2,lhs****,물건에 대해서 물어봤더니 너무 불친절했어요,2020.09.04
홈플러스 광주하남점,4,hsim,좋아요옹,2020.09.04
홈플러스 광주하남점,4,par****,좋아요,2020.09.03
홈플러스 광주하남점,4,짱쟁이,좋아요,2020.09.03
홈플러스 광주하남점,5,파파펀치,9,2020.09.03
홈플러스 광주하남점,4,her****,좋아요,2020.09.03
홈플러스 광주하남점,3.5,chi****,좋아요,2020.09.03
홈플러스 광주하남점,5,여나,박스형 대형마트 ~ 좋아요 과일도 좀 조금씩 팔아도 좋을거 같은데 ~,2020.09.03
홈플러스 광주하남점,4,칼쌈,좋아요,2020.09.03
홈플러스 광주하남점,4,gng****,좋아요,2020.09.03
홈플러스 광주하남점,4.5,수화랑,싸다잉,2020.09.03
홈플러스 광주하남점,4,kjb****,쇼핑 즐거웠어요^^,2020.09.03
홈플러스 광주하남점,3,레몬,아직 햅쌀이 아니라서 그런지 할인쌀은 그닥 맛있지는 않아요,2020.09.02
홈플러스 광주하남점,3.5,슈슈꼬꼬마,좋아요,2020.09.02
홈플러스 광주하남점,5,Nike P,첫 방문은 언제나 행복합니다,2020.09.02
홈플러스 광주하남점,4,you****,좋아요. 만족합니다.,2020.09.02
홈플러스 광주하남점,3.5,레몬,홈플 치킨 할인할때 자주 먹어요,2020.09.01
홈플러스 광주하남점,5,레몬,신한카드로 구매하면 계란이 다른데 보다 싸서 자주 이용합니다,2020.09.01
홈플러스 광주하남점,3.5,한얼한결,좋아요,2020.09.01
홈플러스 광주하남점,5,sj9****,됴아염,2020.09.01
홈플러스 광주하남점,4,여나연뚜사랑,아이스크림이 맛있네요.,2020.09.01
홈플러스 광주하남점,3,suz****,창고형으로 바뀐 뒤로  가격이 더 비싸요.마트 중 제일 비싼할인매장이 되버렸어요,2020.08.31
홈플러스 광주하남점,5,될지어다,굿이야,2020.08.31
홈플러스 광주하남점,4,피그말리온,굳,2020.08.31
홈플러스 광주하남점,4.5,qlc****,상품들 많고 친절해요~,2020.08.31
홈플러스 광주하남점,4,you****,좋아요. 좋아요.,2020.08.31
홈플러스 광주하남점,4,you****,과자행사를 자주해요.,2020.08.31
홈플러스 광주하남점,4,you****,가까워서 편하게 쇼핑해요.,2020.08.31
홈플러스 광주하남점,4,you****,좋아요.좋아요,2020.08.31
홈플러스 광주하남점,4,sj9****,젤라또가 조금 녹아있었어요 ㅠ,2020.08.31
홈플러스 광주하남점,3.5,그저그럽니다,대형 마트치고는 조용해서 좋습니다 품목이 많지 않아 흠이네요,2020.08.30
홈플러스 광주하남점,4.5,kk1****,👍🏻,2020.08.30
홈플러스 광주하남점,5,ㅎㅎ,물건다양하고좋아요,2020.08.29
홈플러스 광주하남점,4,쌀,좋아요,2020.08.29
홈플러스 광주하남점,4,천사엘피스,오전10-저녁24까지해서 편리하고 가격도 저렴 원츄,2020.08.29
홈플러스 광주하남점,5,Omin,항상 애용해요,2020.08.29
홈플러스 광주하남점,5,응디,굿굿 👍,2020.08.29
성심당 본점,3,you****,후기가좋은 빵들이라 사왔네요,2020.09.24
성심당 본점,3.5,cci****,맛난데 비싸,2020.09.24
성심당 본점,4,jjj****,좋아요,2020.09.24
성심당 본점,4.5,똥마구,개꿀맛,2020.09.23
성심당 본점,3.5,윤희경,ㅋ,2020.09.23
성심당 본점,4,nsh****,.,2020.09.22
성심당 본점,3.5,영우혜준준우,소문대로 좋아보입니다.빵이 내 스타일이 아니어서 아쉽지만,2020.09.22
성심당 본점,4,권리와의무,맛있어요!!  근데 좀 불친절..ㅠ,2020.09.22
성심당 본점,5,망써밍,맛집,2020.09.22
성심당 본점,4,흑임자,조아요,2020.09.22
성심당 본점,4.5,카푸치노,맛있어요 굿~,2020.09.21
성심당 본점,5,이현아,최애빵집!,2020.09.21
성심당 본점,4,창가의토토,손님와서 사러갔네요,2020.09.21
성심당 본점,5,클로이,빵이 대체로 저렴하고 사온 빵 다 너무 맛있어요! 대전에 살면 매주 갔을 거에요 🥺,2020.09.21
성심당 본점,5,이름없음,먹물방망이를 좋아해서 방문했는데 호기심에 산 사라다빵도 참 맛있네요!,2020.09.20
성심당 본점,3,페페,노너냐어어어너오ㅜ노터터터아에,2020.09.20
성심당 본점,5,박경환,가성비 높은 비주얼,2020.09.20
성심당 본점,5,Piano,맛있어요,2020.09.20
성심당 본점,4,짼,죵아요,2020.09.20
성심당 본점,4.5,짼,언제나존맛탱,2020.09.20
성심당 본점,5,비버엘린,사람이 많지만 빵도 많고 좋아요,2020.09.20
성심당 본점,5,dlq****,맛있어요 굿굿👍👍,2020.09.20
성심당 본점,5,sue132131,좋라요 자주 갈 듯요,2020.09.20
성심당 본점,5,bur****,맛있어요 좋아요,2020.09.19
성심당 본점,5,eun****,성심당 빵은 언제나진리,2020.09.19
성심당 본점,4.5,min****,맛있어요~,2020.09.19
